Tracks	Begin X	Begin Y	Begin Z	Begin R	Begin T	End X	End Y	End Z	Begin R	End T	Peak Displacement	Avg Sliding Velocity (micron/hr)	Avg Density (cells per 12 radii)
215	-410.015	278.043	-1667.855	11.893	0	-487.121	284.080	-1767.365	12.432	31	126.031824175484	58.2403857075625	14.0645161290323
216	75.326	113.222	-1764.790	16.142	0	184.062	86.413	-1881.405	14.604	47	162.422475649154	62.3592966453138	31.7234042553191
217	465.525	640.018	-1615.610	15.435	0	500.588	661.002	-1621.145	13.128	25	47.6113756995111	41.3122880494504	87.44
218	499.825	1087.574	-914.815	12.467	0	427.838	1044.330	-1034.895	14.175	118	166.489299899423	54.3927468759813	41.5688622754491
219	468.287	664.079	-1607.135	14.290	0	711.325	751.044	-1575.800	11.190	94	329.883100459845	148.744442359545	66.5288933834152
220	392.075	970.134	-807.900	12.732	0	503.862	963.985	-916.150	15.510	118	155.897243320721	49.9742118261236	64.7037845705968
221	497.738	535.120	-1474.970	12.200	0	601.000	579.519	-1493.800	15.780	40	115.882332700028	47.7751423627322	56.1851851851852
222	-99.735	207.911	-809.290	16.773	0	-163.535	188.993	-646.395	14.201	38	177.326681029675	74.6058241015746	30.4210526315789
223	439.625	582.205	-1576.070	15.960	0	516.925	634.041	-1603.160	16.218	39	96.9336319137997	40.2105442151817	106.179487179487
224	165.275	1128.908	-730.785	12.774	0	168.800	1085.829	-713.660	12.341	29	65.3893216435221	42.600508805328	41.8275862068966
225	412.900	397.146	-1460.075	16.682	0	607.425	471.576	-1578.415	13.017	63	261.850254439441	110.314542184658	53.5327102803738
226	404.125	378.679	-1451.545	13.560	0	397.525	403.071	-1478.115	14.471	23	48.8616285135892	51.9953828323565	57
227	320.762	365.062	-1487.215	12.374	0	349.075	417.781	-1534.720	14.455	25	100.623538965791	498.191108244355	53.5379310344828
228	-376.456	433.490	-901.575	12.001	0	-501.076	448.991	-864.800	14.474	30	130.854216691706	48.7364781385255	4.6
229	167.263	844.180	-731.725	13.211	0	344.088	926.726	-683.405	12.742	71	201.505539452393	90.7570240196129	81.7260273972603
230	399.787	80.737	-1288.420	17.389	0	449.450	63.352	-1369.055	12.693	44	104.892555150497	72.548531249332	23.186295503212
231	218.062	513.707	-1746.185	16.112	0	234.950	691.232	-1906.335	11.928	65	239.683859842502	69.3620541948467	45.9943181818182
232	142.794	471.097	-1712.425	15.647	0	201.462	546.820	-1864.515	13.125	36	180.44408470493	61.54767366691	91.1388888888889
233	77.688	819.353	-698.650	14.128	0	193.162	931.977	-588.560	15.367	67	205.098787092952	42.2910838530404	82.865671641791
234	163.975	414.745	-1723.220	16.055	0	171.787	467.918	-1832.495	10.148	33	121.776109717793	54.0355758638363	69.2424242424242
235	125.235	810.466	-711.105	12.570	0	225.450	911.206	-542.215	14.441	88	221.672038626887	1238.27218529458	61.5628982341161
236	286.775	373.679	-1662.630	15.765	0	283.363	373.220	-1768.210	12.270	24	105.636115154809	57.3611105341919	70.7916666666667
237	270.775	354.331	-1642.850	16.362	0	389.613	153.763	-2011.885	16.690	90	436.505239479436	157.94691554702	13.4446374294399
238	353.463	400.096	-1621.870	14.581	0	396.075	419.715	-1695.925	11.676	32	94.5111291330286	78.9281318348529	68.7158555729984
239	30.934	361.671	-1779.685	15.495	0	-22.158	311.060	-1909.100	13.058	37	168.376188447179	63.1991044997363	58.6216216216216
240	331.037	376.106	-1626.950	13.250	0	430.188	426.295	-1783.395	11.590	48	191.898135861191	53.3559325103187	74.6458333333333
241	347.413	340.722	-1563.320	16.793	0	462.513	305.895	-1707.045	17.172	54	192.152233093972	57.5383832373222	64.2222222222222
242	-154.020	591.284	-808.365	16.679	0	-228.633	506.411	-698.605	14.662	41	157.536610024464	50.1586235976674	67.9756097560976
243	-34.874	697.975	-775.645	16.750	0	47.979	907.564	-554.690	11.328	67	315.615716584266	859.924575686033	49.2713704206242
244	291.825	971.599	-1774.790	15.992	0	310.338	912.263	-1784.705	15.275	20	64.1235323496765	41.876187764924	53.35
245	334.050	1023.008	-1747.500	15.728	0	412.375	999.545	-1744.010	12.801	41	81.8382434684421	41.9121762833413	77.609756097561
246	248.550	872.894	-1763.995	14.697	0	389.288	916.099	-1849.610	12.686	74	172.828414981449	87.9207541555139	80.9844577887672
247	205.562	851.580	-1813.150	15.577	0	301.488	913.309	-1867.505	13.291	44	126.35953838947	49.1694277377438	87.5454545454545
248	84.091	800.121	-1825.825	13.304	0	230.438	821.192	-2076.310	13.848	73	290.867954018658	54.8639545630715	77.5390625
249	54.947	792.371	-1787.470	14.677	0	118.068	789.238	-1830.715	13.843	31	88.7285711200175	43.8992067053147	95.5483870967742
250	286.075	490.854	-1681.195	13.922	0	373.675	481.752	-1805.965	15.561	34	152.722491153072	57.6414734145987	78.0588235294118
251	11.244	789.440	-1818.505	12.224	0	71.645	835.907	-1904.015	12.497	36	119.885975977176	47.4429581306053	69.8888888888889
252	-130.282	480.816	-1745.935	15.968	0	-229.320	479.478	-1899.800	12.219	37	182.988398301641	69.3346359451873	42.7721518987342
253	346.000	902.815	-1758.840	13.221	0	423.850	907.086	-1749.400	15.335	27	78.5364726798957	35.2158739447959	56.8148148148148
254	-55.570	899.965	-1791.630	15.459	0	214.675	965.956	-2125.120	11.674	93	434.28418369312	127.980872657254	71.5454545454545
255	-48.695	877.587	-1775.540	13.854	0	-13.786	866.452	-1836.150	14.587	26	70.8251269395263	38.8173399289516	81.6153846153846
256	19.045	882.961	-1805.775	15.565	0	174.425	890.361	-1934.870	10.402	46	202.146539483118	220.415858940675	75.2066115702479
257	316.950	111.038	-1531.720	15.645	0	475.375	92.991	-1571.310	10.679	54	169.971378617107	35.3946532088071	17.7891156462585
258	-191.974	394.294	-1684.725	17.259	0	-283.419	336.820	-1765.845	12.602	30	135.077396706481	62.6854723624565	53.5666666666667
259	-166.548	568.304	-1755.210	14.996	0	-204.789	562.933	-1842.735	11.636	24	95.6652880986619	178.594037631815	53.7179487179487
260	-202.979	846.789	-1711.535	14.669	0	-229.777	932.785	-1836.080	12.219	40	153.703942190823	51.2746506683592	53.025
261	-112.049	820.364	-1750.210	15.445	0	8.516	972.766	-1951.955	14.314	52	280.113073336465	61.0917730220152	72.3461538461538
262	-340.091	282.449	-1569.810	15.065	0	-495.584	232.529	-1664.610	12.123	39	188.830928210926	76.097687864255	25.974358974359
263	592.562	1203.126	-1428.160	15.260	0	578.237	1186.674	-1427.530	12.907	46	41.3916973558709	37.9371727988423	16.1304347826087
264	-26.271	526.361	-862.875	17.450	0	-99.279	589.080	-736.670	15.573	35	158.71843953996	56.6280502176836	89.6285714285714
265	-142.960	509.864	-892.105	17.303	0	-148.075	524.455	-834.610	13.481	27	59.5376816058536	40.4190578753338	79.1111111111111
266	-207.031	339.376	-1057.210	13.414	0	-134.822	532.088	-1252.690	12.289	26	290.504099595858	174.033341934312	1.76923076923077
267	-198.945	528.652	-1713.930	15.481	0	-273.071	519.146	-1769.020	12.016	21	92.8436105071318	59.9922814721416	54.2380952380952
268	-424.885	818.305	-1489.355	11.510	0	-462.006	825.065	-1540.730	11.640	22	78.0885791585428	306.625071947097	9.45454545454546
269	-204.226	166.050	-1801.915	13.503	0	-251.106	218.355	-1875.450	11.554	24	101.690430474062	71.9390510459241	26.7083333333333
270	-283.856	509.016	-935.340	14.219	0	-315.511	453.278	-883.590	10.418	20	82.3821957039262	69.9799125824396	35.7
271	-322.312	343.530	-1596.730	14.718	0	-323.142	368.894	-1599.955	12.930	31	62.6521893232791	69.2807770934652	39.1614100185529
272	67.906	229.197	-1764.285	17.678	0	66.456	224.930	-1861.020	12.751	21	96.8399195270214	65.6823750216722	56.1428571428571
273	213.912	488.700	-798.905	15.555	0	187.688	548.774	-630.800	9.816	51	180.432465695617	79.328134595582	78.8424242424242
274	474.312	594.931	-971.480	15.935	0	643.812	660.987	-909.785	12.405	86	217.200396673211	88.1493683575687	58.6136363636364
275	581.000	671.043	-1087.905	14.590	0	787.050	775.868	-1147.560	15.869	118	349.960805246816	143.674256241771	38.7268895206352
276	526.412	627.928	-1041.085	15.322	0	675.800	743.010	-1083.640	11.826	64	193.317276240382	41.6265799376816	52.359375
277	551.425	634.638	-1094.055	13.724	0	798.525	812.581	-1176.410	15.186	118	327.328681580151	43.6592863200673	43.7799442896936
278	399.988	586.330	-911.615	14.390	0	431.338	599.294	-918.465	13.956	20	34.6093960652306	27.9118582218344	87.75
279	276.163	742.490	-758.200	12.994	0	329.487	756.194	-735.810	13.003	29	59.4353488422505	27.1080557940496	88.6896551724138
280	194.938	756.509	-730.840	14.095	0	392.150	889.190	-459.455	13.576	118	360.758421842096	225.462472378307	44.1380339047258
281	60.401	206.780	-791.030	17.382	0	-62.950	144.525	-636.950	14.815	41	207.218364963147	74.2128413409734	40.4226804123711
282	270.550	593.765	-808.100	13.942	0	269.512	600.940	-751.005	13.043	26	57.5534281689632	32.3955187042563	101.461538461538
283	428.950	480.689	-931.485	16.229	0	496.438	587.184	-847.775	14.622	35	151.337963740101	86.9977188238425	71.258064516129
284	53.021	941.418	-701.325	16.139	0	60.575	951.216	-716.130	13.282	21	36.7311939092646	48.4171814853702	78.0952380952381
285	178.162	914.564	-702.240	12.258	0	157.438	913.635	-727.485	11.865	24	42.2646758061623	193.820518303374	56.4949494949495
286	338.562	331.262	-979.075	16.368	0	383.550	338.171	-879.130	17.186	45	112.971810727278	54.4530804228664	49.5555555555556
287	392.050	249.660	-994.640	13.903	0	446.500	260.968	-966.505	14.553	23	62.3237642396542	37.6088083365432	35.6521739130435
288	-68.626	911.285	-750.960	15.601	0	-15.914	942.612	-665.225	12.441	43	105.406005986376	62.2151098823659	81.3032258064516
289	350.125	225.505	-985.145	17.388	0	432.138	202.192	-858.100	15.264	55	161.400094086094	97.6059325105297	31.6995305164319
290	0.911	223.673	-783.705	17.678	0	-28.970	223.554	-690.385	14.622	21	97.9872987789745	65.8307169384141	30.7142857142857
291	380.900	149.384	-1048.250	15.535	0	468.550	125.678	-929.955	11.142	65	149.124793247132	159.555939421148	35.8970212765957
292	399.237	180.619	-1130.710	17.628	0	507.838	78.124	-1088.780	13.473	52	164.689891811853	73.5126902373242	16.4926553672316
293	378.975	172.791	-1101.720	14.537	0	425.938	147.687	-1088.965	12.253	25	59.3828315761382	51.4478462057503	30.92
294	522.700	1285.286	-1091.280	15.833	0	514.663	1326.550	-1099.625	11.451	20	67.8991319973975	1312.03001351558	13.1333333333333
295	131.291	324.349	-838.385	17.594	0	-30.791	291.673	-621.085	9.919	54	273.052349742682	84.2552742582231	39.4921875
296	241.950	568.981	-819.385	15.630	0	349.125	655.009	-690.805	11.020	48	188.202321476118	48.9258035252479	80.9583333333333
297	229.288	398.484	-818.410	12.872	0	231.912	409.150	-747.720	13.051	23	71.5382766915725	43.2911071987736	46.304347826087
298	219.100	352.241	-828.545	17.678	0	196.700	461.901	-733.720	13.527	45	146.693068087759	58.8042721141674	68.3555555555556
299	248.900	165.076	-904.260	17.678	0	176.375	88.327	-643.255	14.152	63	281.556201585048	56.7496148431312	25.1269841269841
300	-86.324	77.449	-852.580	15.754	0	-179.614	48.983	-703.630	12.420	35	178.043364818799	75.3636859004803	25.1153846153846
301	562.987	1289.800	-1302.185	12.728	0	556.475	1311.188	-1322.245	13.832	21	35.6930893731545	38.0007840671326	8.33333333333333
302	539.400	1112.225	-953.000	16.139	0	530.462	1061.119	-1111.670	15.071	76	166.936754431132	82.4188415517214	34.7458053691275
303	464.600	972.135	-842.920	15.852	0	473.775	931.881	-889.455	12.316	42	64.428530124472	407.158339356881	30.0450197889182
304	657.925	877.221	-1403.455	11.217	0	628.938	878.493	-1354.650	13.362	22	64.9963427894215	45.1498072744297	9.86363636363636
305	-144.863	46.900	-896.800	13.092	0	-231.686	50.669	-777.615	13.302	37	147.504247108346	52.6100387993833	22.7837837837838
306	63.475	579.930	-776.190	15.612	0	19.122	597.362	-686.330	12.124	33	101.714712962285	44.3830630030943	93.5151515151515
307	-173.329	750.497	-834.855	15.953	0	-179.371	944.596	-597.745	13.080	66	306.483408466103	57.1252010468492	62.6212121212121
308	-216.484	739.283	-820.995	16.804	0	-193.990	928.244	-603.780	13.634	54	288.781224774049	76.6546911486576	69.1851851851852
309	70.816	796.781	-736.020	15.186	0	174.375	837.201	-663.790	10.945	39	132.572303974096	46.3507812248642	86.1282051282051
310	-155.664	819.480	-796.715	15.256	0	-134.296	852.295	-741.040	12.432	25	68.0670351491822	42.5489821640265	64.8
311	-388.005	293.895	-1021.420	14.190	0	-526.719	302.909	-936.640	11.526	28	169.755604802905	88.1747423148417	4.92857142857143
312	289.663	1431.262	-1193.175	16.121	0	235.300	1470.513	-1217.300	14.737	22	105.305155595536	91.5299176818466	10.9545454545455
313	-91.081	592.008	-778.560	14.088	0	-119.651	608.435	-705.245	12.181	27	80.3814683493651	46.1807654538554	83.6666666666667
314	359.325	761.611	-1747.565	13.895	0	378.125	753.106	-1738.145	12.528	24	38.0836426566579	41.2418736639399	77.6666666666667
315	325.750	677.484	-1748.610	12.283	0	610.550	702.269	-1986.595	8.998	117	413.347526724184	56.9250978695424	69.8717948717949
316	274.837	689.905	-1769.795	15.155	0	371.225	737.614	-1836.050	10.335	47	126.3191206825	39.1003593367562	79.1489361702128
317	313.487	561.076	-1709.495	16.262	0	497.987	689.299	-2144.230	13.801	112	489.362757015693	64.4317400353994	30.3421686746988
318	400.275	525.207	-1628.880	13.757	0	437.775	557.327	-1689.345	11.848	31	78.3835980929684	34.5147327887374	78.1290322580645
319	19.899	88.972	-808.100	15.930	0	-74.422	48.051	-714.910	11.578	38	138.763667370101	55.0179724997993	33.7368421052632
320	9.319	282.113	-1872.705	13.820	0	-19.812	308.163	-1993.375	11.018	32	126.840319145767	43.5750551587764	13.5625
321	-168.121	505.703	-808.275	16.033	0	-231.327	544.797	-673.435	14.437	36	153.964816994013	51.1912906947072	70.8235294117647
322	474.837	597.819	-1569.915	15.059	0	671.900	742.825	-1607.900	14.889	67	247.595287172434	71.1636338632205	84.2179176755448
323	474.487	569.236	-1593.010	13.341	0	507.750	590.930	-1614.435	12.127	27	49.4659538066334	33.881384214029	74.8148148148148
324	451.150	531.168	-1554.605	15.656	0	562.050	577.456	-1544.285	12.491	27	120.614639841107	55.5708121946375	63.1111111111111
325	383.337	348.288	-1459.605	16.198	0	585.175	312.270	-1625.825	12.557	64	263.941211196736	318.452555243975	37.814513394371
326	427.463	335.483	-1372.210	13.089	0	469.300	373.210	-1412.945	13.690	29	69.5197908728154	43.450437955794	39.1034482758621
327	-190.197	541.291	-1735.245	16.232	0	-247.755	519.849	-1782.785	11.744	21	78.9327833666089	60.5554665310767	54.2857142857143
328	412.788	357.084	-1180.085	15.150	0	572.062	375.744	-1082.845	13.291	53	187.542049354271	54.1394710764663	35.2641509433962
329	-412.893	690.042	-905.300	10.575	0	-524.595	776.449	-911.665	12.007	25	148.373711290107	80.6187486771554	6.32
330	542.700	419.757	-1208.430	13.657	0	630.100	437.706	-1169.455	13.293	47	100.373368345393	37.5046484596394	27.1914893617021
331	256.488	486.901	-1724.165	16.317	0	360.025	575.316	-1936.225	13.057	61	252.005091603325	63.6618937649732	75.327868852459
332	169.900	445.310	-1719.280	16.515	0	217.463	372.511	-2075.100	11.581	70	366.291967929956	78.6162534868466	61.9034045922407
333	315.425	348.178	-1667.730	14.099	0	181.700	308.733	-1903.010	13.184	45	273.486676183685	183.858753867391	54.2921348314607
334	200.950	391.591	-1496.360	13.788	0	234.400	539.906	-1556.435	13.586	27	163.478583765581	388.112910599462	24.0470588235294
335	330.362	364.535	-1597.950	16.889	0	415.137	482.399	-1624.485	10.872	45	147.590071976404	62.308870459976	59.4422110552764
336	389.750	216.581	-1410.330	17.678	0	456.350	199.811	-1451.460	15.538	28	80.0529187475386	38.9697664804374	41.5357142857143
337	364.075	296.964	-1460.725	17.678	0	512.537	332.734	-1506.815	14.060	40	159.514094812966	49.2480096299159	47.5520231213873
338	357.225	266.574	-1453.530	15.450	0	582.650	219.888	-1504.295	12.118	65	235.739471548572	57.0200400438274	38.0461538461538
339	224.675	184.045	-1645.765	12.628	0	276.725	162.717	-1710.705	14.607	30	86.5645107708695	69.1972477875999	36.7011494252874
340	248.800	820.230	-1769.095	15.327	0	340.812	803.663	-1868.845	12.016	44	136.714067063342	67.1343699820506	82.2516733601071
341	373.050	261.892	-1024.610	13.028	0	431.300	278.089	-1046.495	9.029	22	66.2132533107987	47.5203800934052	39.8636363636364
342	262.175	794.711	-1773.705	14.228	0	432.100	795.669	-1896.040	12.165	77	210.003594202576	41.5950013370524	76.5584415584416
343	316.775	779.683	-1785.235	14.983	0	491.725	789.465	-1771.175	13.297	64	175.786443231553	43.1380345843998	86.109375
344	-5.507	360.545	-1774.250	17.486	0	-42.547	353.439	-1939.815	11.018	24	169.806437042298	70.2900831753911	58.6666666666667
345	397.062	150.260	-1383.575	15.899	0	536.112	118.693	-1317.675	12.926	53	163.990764904613	50.611135065903	25.3207547169811
346	269.338	586.310	-778.745	15.619	0	359.688	641.671	-751.815	13.699	40	109.330634869647	39.1857139626026	86.875
347	101.517	819.090	-1827.280	11.565	0	214.562	862.333	-1845.365	15.688	40	122.377270352791	615.498062279397	70
348	74.165	828.293	-1822.995	13.898	0	106.678	851.279	-1907.555	13.119	32	93.4657422000169	50.7752269797708	71.8125
349	33.686	806.249	-1813.145	15.316	0	136.298	806.973	-1901.825	13.285	40	135.624072789457	65.30022562508	82.184126984127
350	242.087	1078.235	-1764.135	13.164	0	451.875	1089.196	-1771.615	13.580	107	210.207275956376	67.2164889152298	71.4451890856869
351	140.368	372.671	-854.345	17.358	0	160.013	411.841	-712.735	17.678	33	148.234972341212	66.9218121023499	68.5151515151515
352	154.671	929.773	-1809.985	15.148	0	421.450	1001.249	-1940.855	15.911	88	305.625277614598	72.5769842262601	84.8317349607672
353	128.851	919.773	-1818.045	14.608	0	143.818	880.851	-1810.655	13.968	23	68.7936010977766	309.369396370143	71.5
354	338.887	932.541	-766.810	9.474	0	354.425	935.510	-799.445	13.381	23	36.266894407986	37.9601857257283	44.9130434782609
355	-63.997	986.038	-1757.665	15.505	0	-9.964	1011.660	-1871.470	12.709	28	128.559830421481	49.966937325364	47.7857142857143
356	-125.461	462.882	-1692.930	17.095	0	-195.659	500.413	-1762.420	14.797	22	105.665487577544	57.0236305945054	61.5909090909091
357	-66.774	869.777	-1761.070	14.725	0	26.511	856.854	-1878.650	11.031	32	150.645781733177	56.5621494486428	74.53125
358	-92.421	464.940	-1684.335	15.537	0	-160.642	527.356	-1709.760	12.375	29	95.8973019537046	60.5368321504992	64.1034482758621
359	2.395	821.161	-1794.960	14.582	0	145.412	850.031	-1931.805	12.798	45	200.034730019564	58.3444545251061	68.6666666666667
360	-13.046	907.202	-1792.810	13.925	0	31.765	879.572	-1819.590	12.825	20	71.3065048365155	43.5309466412564	70.2
361	78.451	972.764	-1814.235	14.018	0	206.513	1023.739	-1855.010	12.623	45	149.32094417395	153.224386722523	71.2658227848101
362	-270.081	710.516	-1664.010	16.163	0	-309.861	745.004	-1819.010	12.100	33	163.69749706089	70.5058546842825	45.2121212121212
363	78.041	1012.718	-1811.150	15.068	0	324.375	1056.409	-1972.115	14.745	81	297.487939691679	62.4373722331589	59.6577480490524
364	446.462	1147.639	-879.190	14.582	0	466.062	1117.793	-873.330	13.098	24	48.7223403584023	38.631219541189	35.5
